Date,Title,Content
4/17/2024,GBTC and ARKB Experience Significant Net Outflows,"According to BlockBeats, data from Farside Investors revealed on April 17th that the Grayscale Bitcoin Trust (GBTC) and the Blockchain Technology ETF (ARKB) experienced substantial net outflows. Specifically, GBTC saw a net outflow of $79.4 million, while ARKB had a net outflow of $12.9 million. The data for BlackRock's iShares Bitcoin ETF (IBIT) and Fidelity's Bitcoin ETF (FBTC) have not yet been released. However, the net outflow situation for GBTC has slightly eased compared to the previous few days. These outflows represent a significant shift in investor sentiment, potentially indicating a decrease in demand for these particular investment products. The reasons behind these outflows are not clear, but they could be due to a variety of factors, including market volatility, changes in investor risk appetite, or shifts in the broader economic landscape. It is important to note that these figures are subject to change as more data becomes available. Investors and market observers should continue to monitor these developments closely."
4/17/2024,Bitcoin Layer 2 Solution Merlin Chain Secures New Funding Round,"According to Foresight News, Merlin Chain, a Bitcoin Layer 2 solution, has successfully completed a new round of funding. The funding round was jointly led by Spartan Group and Hailstone Labs. Other participants in the funding round included Amber Group, Presto Labs, and IOBC Ventures. The specific amount raised in this funding round has not been disclosed."
4/17/2024,"Bitcoin (BTC) Drops Below 63,000 USDT with a 0.29% Decrease in 24 Hours","On Apr 17, 2024, 10:11 AM (UTC). According to Binance Market Data, Bitcoin has dropped below 63,000 USDT and is now trading at 62,956.171875 USDT, with a 0.29% decrease in 24 hours."
4/17/2024,Bitcoin Layer2 Network Bsquared Network Launches Mainnet,"According to Foresight News, the Bitcoin Layer2 network, Bsquared Network, has announced the launch of its mainnet. Users can now bridge their Bitcoin ( ) to the Bsquared Network mainnet. This development allows for the transfer of assets between Ethereum Virtual Machine (EVM) addresses and their mainnet BTC addresses via Particle Network's account abstraction. This move is expected to enhance the functionality and flexibility of asset transfers within the network."
4/17/2024,"Bitcoin (BTC) Drops Below 61,000 USDT with a 2.31% Decrease in 24 Hours","On Apr 17, 2024, 14:35 PM (UTC). According to Binance Market Data, Bitcoin has dropped below 61,000 USDT and is now trading at 60,771.359375 USDT, with a 2.31% decrease in 24 hours."
4/18/2024,Bitcoin Pioneer Recalls First Halving in 2012 Amidst Current Price Drop,"According to U.Today, Charlie Shrem, a Bitcoin pioneer and co-creator of the Bitcoin Foundation, recently shared his recollections of the first Bitcoin halving in 2012 on a social media platform. Shrem revealed that he and his colleagues were concerned about the success of the first halving, despite outwardly appearing confident. In November 2012, the reward for mining a new block was reduced from 50 to 25 BTC. Shrem, along with Erik Voorhees and Roger Ver, were among the early Bitcoin adopters who were unsure if the halving would work as intended. This week, the global Bitcoin community is anticipating the fourth Bitcoin halving, which will decrease block rewards from 6.25 BTC to 3.125 BTC for miners. Each halving event enhances Bitcoin's deflationary feature, making it more scarce as the remaining amount of the 21 million supply is mined more slowly every four years. This allows for a smaller amount of new BTC to be introduced into the market. The last Bitcoin is expected to be mined in 2140. Meanwhile, Bitcoin's value has been on a downward trend for almost a week, since Friday, April 12. It has lost more than 10% of its value, despite two major attempts to recover. Bitcoin was trading close to $71,000 on that day, but at the time of writing, it is valued at $63,513. The recent drop in Bitcoin's value is believed to be due to negative geopolitical developments in the Middle East and comments from Fed Reserve chairman Jerome Powell about inflation being stronger than previously assessed. As a result, the likelihood of the Fed reducing interest rates has significantly decreased, which is unfavorable for risk assets, including Bitcoin."
4/18/2024,"Bitcoin(BTC) Drops Below 61,000 USDT with a 4.29% Decrease in 24 Hours","On Apr 18, 2024, 00:26 AM(UTC). According to Binance Market Data, Bitcoin has dropped below 61,000 USDT and is now trading at 60,990.988281 USDT, with a 4.29% decrease in 24 hours."
4/18/2024,"Bitcoin (BTC) Drops Below 62,000 USDT with a 0.85% Decrease in 24 Hours","On Apr 18, 2024, 12:31 PM (UTC). According to Binance Market Data, Bitcoin has dropped below 62,000 USDT and is now trading at 61,930.011719 USDT, with a 0.85% decrease in 24 hours."
4/18/2024,Bitcoin Halving Search Volume Reaches Historic High,"According to PANews, Google Trends data indicates that the search volume for 'Bitcoin Halving' has reached an all-time high. The countries showing the most interest in Bitcoin halving are Nigeria, the Netherlands, Switzerland, and Cyprus. Bitcoin halving is a significant event in the cryptocurrency world, and the increased search volume suggests a growing interest in this event. The countries mentioned have shown a particular interest, indicating a potential growth in the use and acceptance of Bitcoin in these regions. This data provides valuable insights into the global interest and understanding of Bitcoin and its mechanisms."
4/18/2024,"Bitcoin(BTC) Surpasses 62,000 USDT with a 3.02% Decrease in 24 Hours","On Apr 18, 2024, 03:06 AM(UTC). According to Binance Market Data, Bitcoin has crossed the 62,000 USDT benchmark and is now trading at 62,010.878906 USDT, with a 3.02% decrease in 24 hours."
4/18/2024,"Bitcoin Price Recovers To Over $62,000 After Brief Dip","According to PANews, Bitcoin's price has rebounded to above $62,000, currently standing at $62,016 per coin, marking a 2.85% increase within the day. This recovery comes after the cryptocurrency's price briefly fell below the $60,000 mark the previous night. The fluctuation in Bitcoin's value is a common occurrence in the volatile cryptocurrency market. Despite the brief dip, the digital currency has managed to regain its value, demonstrating its resilience. The current price of Bitcoin indicates a positive trend in the market, although the future movements remain unpredictable due to the inherent volatility of cryptocurrencies."
4/18/2024,Bitcoin Spot ETF Sees Net Outflow Of $165 Million,"According to PANews, data from SoSoValue indicates that on April 17, the Bitcoin spot ETF experienced a total net outflow of $165 million. The Grayscale ETF GBTC saw a single-day net outflow of $133 million, bringing the historical net outflow of GBTC to $16.59 billion. The Bitcoin spot ETF with the highest single-day net inflow was the BlackRock ETF IBIT, with a net inflow of approximately $18.09 million. As of the time of writing, the net asset value of the Bitcoin spot ETF stands at $51.08 billion. The ETF net asset ratio, which is the market value compared to the total market value of Bitcoin, has reached 4.26%. The historical cumulative net inflow has reached $12.27 billion."
4/18/2024,Latest Bitcoin Core Update Released Ahead of Halving: Key Changes and Impact,"According to U.Today, the latest update to Bitcoin Core, v27.0, has been released, bringing significant changes to the functionality of the world's largest blockchain. This update is the last one before the fourth halving, which will reduce Bitcoin ( ) emissions to 3,125 Bitcoins per block. The new version, published in Bitcoin's GitHub repository, deprecates the decade-old Bitcoin library libbitcoinconsensus and introduces new software formats to enhance the interaction between Bitcoin Core and third-party programs. The networking between the blockchain element now defaults to BIP324 v2 transport, with the previous version (v1) only being used in case of v2 failure. The update also brings improvements to the Bitcoin ( ) mempool and discontinues support for external signing on Windows due to security concerns. The release was authored by 63 Bitcoin Core members, including notable figures such as Hennadii Stepanov, Jameson Lopp, Luke Dashjr, Peter Todd, and Pieter Wuille. In addition to these major changes, Bitcoin Core has also received enhancements in synchronization and performance characteristics. However, the release of the update coincides with a significant drop in Bitcoin's price. The cryptocurrency is now targeting $60,000 as a new level for its dropdown, after losing 11% in seven days and touching seven-week lows. This price plunge has resulted in over $70 million in liquidations, with $24 million being erased in the last hour."
